user_id,game_name,hours,purchase,play
204795948,Warface,0,1,0
204795948,Reversion - The Escape,0,1,0
204795948,Vindictus,0,1,0
204795948,Super Monday Night Combat,0,1,0
204795948,Marvel Heroes 2015,0,1,0
204795948,War Thunder,0,1,0
204795948,La Tale,0,1,0
204795948,Warframe,0,1,0
204795948,Archeblade,0,1,0
204795948,Arctic Combat,0,1,0
204795948,Atlantica Online,0,1,0
204795948,Aura Kingdom,0,1,0
204795948,Bloodline Champions,0,1,0
204795948,Brawl Busters,0,1,0
204795948,Bullet Run,0,1,0
204795948,C9,0,1,0
204795948,Cakewalk Loop Manager,0,1,0
204795948,Champions Online,0,1,0
204795948,Construct 2 Free,0,1,0
204795948,Defiance,0,1,0
204795948,District 187,0,1,0
204795948,Dragon Nest,0,1,0
204795948,Dragon Nest Europe,0,1,0
204795948,Dragons and Titans,0,1,0
204795948,Dungeonland,0,1,0
204795948,Dungeon Party,0,1,0
204795948,Dwarfs F2P,0,1,0
204795948,EverQuest Free-to-Play,0,1,0
204795948,EverQuest II,0,1,0
204795948,EVGA PrecisionX 16,0,1,0
204795948,Fallen Earth,0,1,0
204795948,Fiesta Online,0,1,0
204795948,Fiesta Online NA,0,1,0
204795948,Firefall,0,1,0
204795948,Floating Point,0,1,0
204795948,Football Superstars,0,1,0
204795948,Forsaken World ,0,1,0
204795948,Frontline Tactics,0,1,0
204795948,Global Agenda,0,1,0
204795948,Gotham City Impostors Free To Play,0,1,0
204795948,Grand Chase,0,1,0
204795948,Heroes & Generals,0,1,0
204795948,HOMEFRONT Demo,0,1,0
204795948,Mabinogi,0,1,0
204795948,March of War,0,1,0
204795948,Memoir '44 Online,0,1,0
204795948,Moon Breakers,0,1,0
204795948,NEOTOKYO,0,1,0
204795948,Neverwinter,0,1,0
204795948,Nosgoth,0,1,0
204795948,Only If,0,1,0
204795948,Panzar,0,1,0
204795948,Pinball Arcade,0,1,0
204795948,PlanetSide 2,0,1,0
204795948,Pox Nora,0,1,0
204795948,Quantum Rush Online,0,1,0
204795948,Ragnarok Online 2,0,1,0
204795948,Rise of Incarnates,0,1,0
204795948,Robocraft,0,1,0
204795948,ROSE Online,0,1,0
204795948,Royal Quest,0,1,0
204795948,Rusty Hearts,0,1,0
204795948,Saira,0,1,0
204795948,Shadow Warrior Classic (1997),0,1,0
204795948,Spiral Knights,0,1,0
204795948,Star Conflict,0,1,0
204795948,Star Trek Online,0,1,0
204795948,Stronghold Kingdoms,0,1,0
204795948,Super Crate Box,0,1,0
204795948,The Banner Saga Factions,0,1,0
204795948,The Expendabros,0,1,0
204795948,The Lord of the Rings Online,0,1,0
204795948,Tribes Ascend,0,1,0
204795948,Uncharted Waters Online,0,1,0
204795948,Velvet Sundown,0,1,0
204795948,World of Battles,0,1,0
204795948,Xam,0,1,0
195414910,War Thunder,82,1,1
195414910,Team Fortress 2,52,1,1
195414910,Borderlands 2,24,1,1
195414910,PAYDAY 2,22,1,1
195414910,Clicker Heroes,10.6,1,1
195414910,Trove,3.8,1,1
195414910,Gear Up,3.1,1,1
195414910,Magic Duels,2.8,1,1
195414910,Cry of Fear,2.7,1,1
195414910,Robocraft,2.2,1,1
195414910,Get Off My Lawn!,1.7,1,1
195414910,Brick-Force,0.6,1,1
195414910,H1Z1,0.5,1,1
195414910,Kung Fu Strike The Warrior's Rise,0.4,1,1
195414910,UberStrike,0.3,1,1
195414910,Afterfall InSanity Extended Edition,0,1,0
195414910,Anomaly Warzone Earth Mobile Campaign,0,1,0
195414910,Brawlhalla,0,1,0
195414910,Chaos Domain,0,1,0
195414910,Crash Time II,0,1,0
195414910,CT Special Forces Fire for Effect,0,1,0
195414910,Dead Bits,0,1,0
195414910,Dead Island Epidemic,0,1,0
195414910,Enemy Mind,0,1,0
195414910,Grimoire Manastorm,0,1,0
195414910,H1Z1 Test Server,0,1,0
195414910,Humanity Asset,0,1,0
195414910,Hyper Fighters,0,1,0
195414910,Jet Gunner,0,1,0
195414910,Lucius,0,1,0
195414910,Murder Miners,0,1,0
195414910,ORION Prelude,0,1,0
195414910,Particula,0,1,0
195414910,Realms of the Haunting,0,1,0
195414910,Shadows on the Vatican - Act I Greed,0,1,0
195414910,Stealth Inc 2,0,1,0
195414910,Steel & Steam Episode 1,0,1,0
195414910,Steel Ocean,0,1,0
195414910,The 39 Steps,0,1,0
195414910,Warframe,0,1,0
195414910,Written in the Sky,0,1,0
93197620,Cossacks II Battle for Europe,1.7,1,1
79715089,Warframe,130,1,1
79715089,Batman Arkham City GOTY,14.5,1,1
79715089,Resident Evil 6 / Biohazard 6,13.8,1,1
79715089,BioShock Infinite,9.9,1,1
79715089,Tom Clancy's Ghost Recon Phantoms - NA,4.2,1,1
79715089,Fallout New Vegas,3.7,1,1
79715089,Dota 2,3.5,1,1
79715089,Batman Arkham Asylum GOTY Edition,2.4,1,1
79715089,The Witcher 2 Assassins of Kings Enhanced Edition,2.2,1,1
79715089,Team Fortress 2,1.3,1,1
79715089,Dizzel,0,1,0
79715089,Fallout New Vegas Courier's Stash,0,1,0
79715089,Fallout New Vegas Dead Money,0,1,0
79715089,The Witcher Enhanced Edition,0,1,0
142721011,Dota 2,69,1,1
190049238,The Walking Dead,40,1,1
190049238,Life Is Strange,15.4,1,1
190049238,The Walking Dead Season Two,6.1,1,1
190049238,The Elder Scrolls V Skyrim,0.8,1,1
120171057,Team Fortress 2,2.9,1,1
120171057,Dota 2,2,1,1
234360501,Dota 2,0.2,1,1
37435998,Counter-Strike Global Offensive,668,1,1
37435998,Counter-Strike Source,118,1,1
37435998,PAYDAY 2,14.8,1,1
37435998,Left 4 Dead 2,9.5,1,1
37435998,Call of Duty Black Ops II - Zombies,2.6,1,1
37435998,Call of Duty Black Ops II - Multiplayer,2.5,1,1
37435998,Half-Life 2 Deathmatch,1.1,1,1
37435998,Arma 2 DayZ Mod,0,1,0
37435998,Arma 2 Operation Arrowhead,0,1,0
37435998,Arma 2 Operation Arrowhead Beta (Obsolete),0,1,0
37435998,Call of Duty Black Ops II,0,1,0
37435998,Half-Life 2 Lost Coast,0,1,0
37435998,Heroes & Generals,0,1,0
37435998,Killing Floor Mod Defence Alliance 2,0,1,0
37435998,Natural Selection 2,0,1,0
37435998,Warframe,0,1,0
37435998,War Thunder,0,1,0
284096202,Robocraft,0.7,1,1
284096202,Unturned,0.3,1,1
284096202,Mitos.is The Game,0,1,0
227244326,Dota 2,2.6,1,1
227244326,Ragnarok Online 2,0,1,0
114620302,Football Manager 2013,7.6,1,1
170130950,Dota 2,142,1,1
160673726,Counter-Strike Global Offensive,263,1,1
160673726,Total War ROME II - Emperor Edition,98,1,1
160673726,Tomb Raider,0.6,1,1
160673726,Injustice Gods Among Us Ultimate Edition,0,1,0
160673726,Batman Arkham City GOTY,0,1,0
160673726,Middle-earth Shadow of Mordor,0,1,0
275889776,Team Fortress 2,50,1,1
286458362,Dota 2,0.7,1,1
98624963,The Elder Scrolls V Skyrim,1336,1,1
98624963,Middle-earth Shadow of Mordor,103,1,1
98624963,Fallout 4,79,1,1
98624963,Risen 2 - Dark Waters,69,1,1
98624963,Wolfenstein The New Order German Edition,55,1,1
98624963,Hitman Absolution,44,1,1
98624963,Stronghold 3,36,1,1
98624963,Counter-Strike Global Offensive,31,1,1
98624963,Sniper Ghost Warrior,13.3,1,1
98624963,Call of Juarez Gunslinger,11.6,1,1
98624963,BRINK,10.7,1,1
98624963,Resident Evil Revelations / Biohazard Revelations,8.5,1,1
98624963,Skyrim High Resolution Texture Pack,0,1,0
98624963,The Elder Scrolls V Skyrim - Dawnguard,0,1,0
98624963,The Elder Scrolls V Skyrim - Dragonborn,0,1,0
8795607,Borderlands,119,1,1
8795607,Borderlands 2,70,1,1
8795607,Counter-Strike Source,48,1,1
8795607,Portal 2,31,1,1
8795607,Day of Defeat Source,6.9,1,1
8795607,Half-Life 2 Episode Two,6.7,1,1
8795607,Counter-Strike,4.2,1,1
8795607,Portal,4,1,1
8795607,Killing Floor,3.6,1,1
8795607,Team Fortress 2,3,1,1
8795607,Half-Life 2,1.7,1,1
8795607,Battlefield Bad Company 2,1.4,1,1
8795607,Audiosurf,1.2,1,1
8795607,Tropico 3 - Steam Special Edition,1,1,1
8795607,Mirror's Edge,0.8,1,1
8795607,Half-Life Source,0.7,1,1
8795607,Star Wars Starfighter,0.6,1,1
8795607,BioShock,0.3,1,1
8795607,Arma 2 Operation Arrowhead,0,1,0
8795607,Sid Meier's Railroads!,0,1,0
8795607,Arma 2 Operation Arrowhead Beta (Obsolete),0,1,0
8795607,BioShock 2,0,1,0
8795607,BioShock Infinite,0,1,0
8795607,Borderlands DLC Claptraps New Robot Revolution,0,1,0
8795607,Borderlands DLC Mad Moxxi's Underdome Riot,0,1,0
8795607,Borderlands DLC The Secret Armory of General Knoxx,0,1,0
8795607,Borderlands DLC The Zombie Island of Dr. Ned,0,1,0
8795607,Counter-Strike Condition Zero,0,1,0
8795607,Counter-Strike Condition Zero Deleted Scenes,0,1,0
8795607,Day of Defeat,0,1,0
8795607,Dead Space,0,1,0
8795607,Dead Space 2,0,1,0
8795607,Deathmatch Classic,0,1,0
8795607,Half-Life,0,1,0
8795607,Half-Life 2 Deathmatch,0,1,0
8795607,Half-Life 2 Lost Coast,0,1,0
8795607,Half-Life Opposing Force,0,1,0
8795607,Half-Life Deathmatch Source,0,1,0
8795607,Killing Floor Mod Defence Alliance 2,0,1,0
8795607,Mass Effect,0,1,0
8795607,Ricochet,0,1,0
8795607,Team Fortress Classic,0,1,0
122679931,Team Fortress 2,2522,1,1
122679931,Call of Duty Modern Warfare 3 - Multiplayer,58,1,1
122679931,Counter-Strike Global Offensive,52,1,1
122679931,The Elder Scrolls V Skyrim,45,1,1
122679931,Call of Duty Modern Warfare 3,31,1,1
122679931,Poker Night at the Inventory,27,1,1
122679931,Resident Evil 5 / Biohazard 5,26,1,1
122679931,The Binding of Isaac Rebirth,23,1,1
122679931,Portal 2,22,1,1
122679931,MicroVolts Surge,18.6,1,1
122679931,AdVenture Capitalist,10.3,1,1
122679931,Garry's Mod,7.2,1,1
122679931,Blacklight Retribution,6.8,1,1
122679931,POSTAL 2,5.2,1,1
122679931,Outlast,4.1,1,1
122679931,Battlepaths,4,1,1
122679931,Dirty Bomb,2.6,1,1
122679931,Overture,2.5,1,1
122679931,Poker Night 2,1.8,1,1
122679931,Fistful of Frags,1.4,1,1
122679931,Loadout Campaign Beta,1.1,1,1
122679931,No More Room in Hell,0.7,1,1
122679931,Besiege,0.6,1,1
122679931,Super Crate Box,0.5,1,1
122679931,Chaos Heroes Online,0.4,1,1
122679931,Magicka Wizard Wars,0.4,1,1
122679931,Warframe,0.4,1,1
122679931,Only If,0.4,1,1
122679931,HAWKEN,0.3,1,1
122679931,Gotham City Impostors Free To Play,0.3,1,1
122679931,Robocraft,0.2,1,1
122679931,Haunted Memories,0.1,1,1
122679931,Magic Barrage - Bitferno,0,1,0
122679931,Don't Starve Together Beta,0,1,0
122679931,Arma 2 Free,0,1,0
122679931,Brawlhalla,0,1,0
122679931,Killing Floor Uncovered,0,1,0
122679931,Survarium,0,1,0
122679931,Dizzel,0,1,0
181476633,Max Payne 3,11.2,1,1
181476633,Max Payne 3 Season Pass,0,1,0
127461743,Grand Theft Auto V,177,1,1
127461743,Trove,65,1,1
127461743,Just Cause 2,51,1,1
127461743,Blacklight Retribution,13,1,1
127461743,Realm of the Mad God,0.8,1,1
127461743,Nosgoth,0.1,1,1
127461743,Dungeon Defenders II,0,1,0
127461743,Unturned,0,1,0
83168693,Team Fortress 2,137,1,1
83168693,Left 4 Dead,5.5,1,1
83168693,Batman Arkham Asylum GOTY Edition,4.1,1,1
83168693,Transformers War for Cybertron,0.5,1,1
183337134,Fallout 4,183,1,1
183337134,The Witcher 3 Wild Hunt,158,1,1
183337134,Divinity Original Sin,88,1,1
183337134,The Witcher 2 Assassins of Kings Enhanced Edition,64,1,1
183337134,Terraria,58,1,1
183337134,STAR WARS Knights of the Old Republic II The Sith Lords,22,1,1
183337134,Starbound,18.9,1,1
183337134,Pillars of Eternity,15,1,1
183337134,Fallout 2,12.3,1,1
183337134,Divinity Original Sin Enhanced Edition,12.1,1,1
183337134,Survivalist,1,1,1
183337134,Fallout 3 - Game of the Year Edition,0.7,1,1
183337134,Starbound - Unstable,0,1,0
183337134,The Witcher 3 Wild Hunt - Expansion Pass,0,1,0
183337134,The Witcher 3 Wild Hunt - New Finisher Animations,0,1,0
49584661,Dota 2,15,1,1
252071568,Dota 2,66,1,1
258337261,Dota 2,17,1,1
307389446,Trove,0,1,0
278315524,Trove,0,1,0
114632006,Dota 2,1944,1,1
114632006,Counter-Strike,733,1,1
114632006,Loadout,5.8,1,1
114632006,Dizzel,5.5,1,1
114632006,APB Reloaded,1.5,1,1
114632006,Heroes & Generals,0.4,1,1
114632006,RaceRoom Racing Experience ,0.2,1,1
114632006,Rise of Incarnates,0,1,0
114632006,America's Army Proving Grounds,0,1,0
114632006,Black Fire,0,1,0
114632006,Counter-Strike Condition Zero,0,1,0
114632006,Counter-Strike Condition Zero Deleted Scenes,0,1,0
114632006,Marvel Heroes 2015,0,1,0
114632006,War Thunder,0,1,0
256927813,Team Fortress 2,3.6,1,1
256927813,Skyborn,0,1,0
256927813,Dungeonland,0,1,0
33071192,Counter-Strike Source,4.7,1,1
33071192,Half-Life 2 Episode Two,3,1,1
33071192,Left 4 Dead,1.6,1,1
33071192,Counter-Strike,1.6,1,1
33071192,Empire Total War,0.9,1,1
33071192,F.E.A.R. 2 Project Origin,0.5,1,1
33071192,Counter-Strike Condition Zero,0,1,0
33071192,Counter-Strike Condition Zero Deleted Scenes,0,1,0
33071192,Portal,0,1,0
188386352,Infinity Wars - Animated Trading Card Game,14,1,1
188386352,The Bureau XCOM Declassified,5.9,1,1
188386352,Magicka Wizard Wars,2.3,1,1
188386352,Path of Exile,2.1,1,1
188386352,Loadout,0,1,0
293303005,Block N Load,4.3,1,1
293303005,Dungeonland,3.7,1,1
293303005,Trove,1.1,1,1
293303005,FreeStyle2 Street Basketball,0.7,1,1
293303005,WARMODE,0,1,0
293303005,Dead Island Epidemic,0,1,0
184556544,Unturned,24,1,1
161777161,Dota 2,30,1,1
96781711,Call of Duty Modern Warfare 2 - Multiplayer,22,1,1
96781711,Call of Duty Modern Warfare 2,4.2,1,1
277557242,ARK Survival Evolved,7.3,1,1
149194171,Dota 2,79,1,1
164059206,DayZ,0.4,1,1
209013836,Dizzel,0,1,0
110304598,Team Fortress 2,0.8,1,1
223064225,Heroes & Generals,160,1,1
223064225,War Thunder,38,1,1
223064225,Team Fortress 2,35,1,1
223064225,Goat Simulator,33,1,1
223064225,BeamNG.drive,25,1,1
223064225,Unturned,7.9,1,1
223064225,I am Bread,6.1,1,1
223064225,Robocraft,4.6,1,1
223064225,UberStrike,2.2,1,1
223064225,Red Crucible Firestorm,2.1,1,1
223064225,Counter-Strike Nexon Zombies,0.3,1,1
223064225,theHunter,0.2,1,1
223064225,Copa Petrobras de Marcas,0.1,1,1
223064225,Dungeonland,0,1,0
201634197,Dota 2,0.7,1,1
233013810,Team Fortress 2,0.3,1,1
218339090,Counter-Strike Nexon Zombies,6.6,1,1
218339090,Unturned,0,1,0
199973616,Dota 2,3.3,1,1
60343142,Counter-Strike Condition Zero,232,1,1
60343142,Counter-Strike,174,1,1
60343142,Counter-Strike Condition Zero Deleted Scenes,47,1,1
60343142,Day of Defeat,1.1,1,1
60343142,Metro 2033,0.4,1,1
60343142,Deathmatch Classic,0.2,1,1
60343142,Ricochet,0,1,0
124570576,Dota 2,5.3,1,1
91716452,Empire Total War,11.3,1,1
135957644,Team Fortress 2,1,1,1
162076421,Dota 2,1610,1,1
162076421,World of Guns Gun Disassembly,196,1,1
162076421,Ori and the Blind Forest,16.9,1,1
162076421,Counter-Strike Global Offensive,10.1,1,1
162076421,12 Labours of Hercules II The Cretan Bull,1.9,1,1
162076421,Chaos Heroes Online,0.4,1,1
162076421,Kings Bounty Legions,0.2,1,1
162076421,Kung Fury,0,1,0
162076421,Pillars of Eternity,0,1,0
150538933,Dota 2,462,1,1
199255181,Dota 2,12.5,1,1
202818659,Pro Evolution Soccer 2015,147,1,1
289244540,Dota 2,187,1,1
289244540,Tom Clancy's Ghost Recon Phantoms - EU,66,1,1
289244540,Dungeon Defenders II,2.5,1,1
289244540,Unturned,1.8,1,1
289244540,WARMODE,1.7,1,1
289244540,Team Fortress 2,1.7,1,1
289244540,Loadout,1.6,1,1
289244540,Mitos.is The Game,1,1,1
289244540,Dirty Bomb,0.5,1,1
289244540,HAWKEN,0.5,1,1
289244540,Warframe,0,1,0
289244540,AdVenture Capitalist,0,1,0
289244540,Survarium,0,1,0
289244540,sZone-Online,0,1,0
289244540,Time Clickers,0,1,0
65342306,Team Fortress 2,170,1,1
65342306,Dota 2,83,1,1
65342306,Dark Souls Prepare to Die Edition,77,1,1
65342306,Dungeon Defenders,69,1,1
65342306,Orcs Must Die!,59,1,1
65342306,Torchlight II,50,1,1
65342306,Borderlands 2,49,1,1
65342306,Spelunky,45,1,1
65342306,Darksiders II,36,1,1
65342306,FINAL FANTASY VII,26,1,1
65342306,Plants vs. Zombies Game of the Year,18.3,1,1
65342306,Warframe,17.6,1,1
65342306,The Mighty Quest For Epic Loot,14,1,1
65342306,Alien Swarm,13.3,1,1
65342306,Castlevania Lords of Shadow - Ultimate Edition,13.2,1,1
65342306,Skullgirls Endless Beta,11.1,1,1
65342306,Castle In The Darkness,10.6,1,1
65342306,Portal,9.4,1,1
65342306,Alice Madness Returns,7.4,1,1
65342306,THE KING OF FIGHTERS XIII STEAM EDITION,7,1,1
65342306,Shovel Knight,6.8,1,1
65342306,RollerCoaster Tycoon 3 Platinum!,6.5,1,1
65342306,Capsized,5,1,1
65342306,Angry Video Game Nerd Adventures,3,1,1
65342306,Strider,2.5,1,1
65342306,Path of Exile,2.3,1,1
65342306,Portal 2,1.8,1,1
65342306,Magicka,1.5,1,1
65342306,METAL SLUG 3,1.4,1,1
65342306,Blocks That Matter,1.3,1,1
65342306,Deadly 30,1.2,1,1
65342306,Forge,1,1,1
65342306,Hammerwatch,0.8,1,1
65342306,Skullgirls,0.7,1,1
65342306,The Incredible Adventures of Van Helsing II,0.6,1,1
65342306,Tower Wars,0.6,1,1
65342306,Akaneiro Demon Hunters,0.4,1,1
65342306,Loadout,0.4,1,1
65342306,Second Chance Heroes,0.3,1,1
65342306,ORION Prelude,0,1,0
65342306,Terraria,0,1,0
65342306,Chunk of Change Knight,0,1,0
65342306,Darksiders,0,1,0
65342306,Deadlight Original Soundtrack,0,1,0
65342306,FORCED,0,1,0
65342306,Galactic Civilizations II Ultimate Edition,0,1,0
303669225,Eternal Fate,0,1,0
47021871,F.E.A.R. 2 Project Origin,4.8,1,1
183595009,Unturned,0,1,0
110906645,Counter-Strike Global Offensive,866,1,1
110906645,Grand Theft Auto V,297,1,1
110906645,Unturned,162,1,1
110906645,The Elder Scrolls V Skyrim,104,1,1
110906645,PAYDAY 2,92,1,1
110906645,Dead Island,78,1,1
110906645,Arma 2 Operation Arrowhead,47,1,1
110906645,Dying Light,45,1,1
110906645,Saints Row The Third,42,1,1
110906645,Tactical Intervention,39,1,1
110906645,Grand Theft Auto IV,36,1,1
110906645,Far Cry 3,34,1,1
110906645,Space Engineers,28,1,1
110906645,PAYDAY The Heist,26,1,1
110906645,Fallout New Vegas,24,1,1
110906645,Trove,21,1,1
110906645,Left 4 Dead 2,19.6,1,1
110906645,The Forest,15.6,1,1
110906645,Just Cause 2 Multiplayer Mod,10.1,1,1
110906645,No More Room in Hell,9.4,1,1
110906645,Dead Island Riptide,9,1,1
110906645,Heroes & Generals,8.9,1,1
110906645,Call of Duty Modern Warfare 2,7.7,1,1
110906645,sZone-Online,6.7,1,1
110906645,Team Fortress 2,5.3,1,1
110906645,Metro Last Light Redux,3.7,1,1
110906645,Mount Your Friends,3.6,1,1
110906645,Magicka Wizard Wars,2.6,1,1
110906645,Call of Duty Modern Warfare 2 - Multiplayer,2.5,1,1
110906645,BattleBlock Theater,2.4,1,1
110906645,Turbo Dismount,1.8,1,1
110906645,Test Drive Unlimited 2,1.7,1,1
110906645,Codename CURE,1.4,1,1
110906645,Weapons Genius,1.4,1,1
110906645,Mortal Kombat Komplete Edition,1.4,1,1
110906645,Arma 2,1.2,1,1
110906645,Five Nights at Freddy's 2,0.3,1,1
110906645,Vertiginous Golf,0.2,1,1
110906645,Arma 2 DayZ Mod,0,1,0
110906645,Arma 2 Operation Arrowhead Beta (Obsolete),0,1,0
110906645,Just Cause 2,0,1,0
110906645,Firefall,0,1,0
110906645,HIT,0,1,0
110906645,Kung Fury,0,1,0
110906645,PAYDAY Wolf Pack,0,1,0
110906645,Robocraft,0,1,0
110906645,Run and Fire,0,1,0
110906645,The Elder Scrolls V Skyrim - Dawnguard,0,1,0
110906645,The Elder Scrolls V Skyrim - Hearthfire,0,1,0
110906645,Tom Clancy's Ghost Recon Phantoms - EU,0,1,0
110906645,Unturned - Permanent Gold Upgrade,0,1,0
110906645,Warframe,0,1,0
101725007,Starbound,285,1,1
101725007,Counter-Strike Global Offensive,152,1,1
101725007,ARK Survival Evolved,110,1,1
101725007,Rust,53,1,1
101725007,Team Fortress 2,41,1,1
101725007,Dota 2,31,1,1
101725007,EVE Online,24,1,1
101725007,Nether,10.9,1,1
101725007,Anno 2070,6.4,1,1
101725007,The Forest,3.1,1,1
101725007,WAKFU,3.1,1,1
101725007,The Mighty Quest For Epic Loot,2.9,1,1
101725007,BLOCKADE 3D,2.8,1,1
101725007,Garry's Mod,2.4,1,1
101725007,Trove,1.7,1,1
101725007,DayZ,1.4,1,1
101725007,FINAL FANTASY XIII,0.9,1,1
101725007,Unturned,0.6,1,1
101725007,The Elder Scrolls V Skyrim,0.6,1,1
101725007,Magicka,0.4,1,1
101725007,Strike Vector,0.1,1,1
101725007,Quake Live,0.1,1,1
101725007,Grimoire Manastorm,0,1,0
101725007,Starbound - Unstable,0,1,0
101725007,The Elder Scrolls III Morrowind,0,1,0
101725007,The Elder Scrolls IV Oblivion ,0,1,0
101725007,The Elder Scrolls V Skyrim - Dawnguard,0,1,0
101725007,The Elder Scrolls V Skyrim - Hearthfire,0,1,0
231414706,Dota 2,3.9,1,1
24555705,Half-Life,0,1,0
24555705,Half-Life Blue Shift,0,1,0
24555705,Team Fortress Classic,0,1,0
206014489,Age of Empires II HD Edition,682,1,1
206014489,Counter-Strike Condition Zero,458,1,1
206014489,Serious Sam 3 BFE,188,1,1
206014489,Dead Island Riptide,113,1,1
206014489,Gas Guzzlers Extreme,60,1,1
206014489,Counter-Strike Global Offensive,52,1,1
206014489,Ryse Son of Rome,19.6,1,1
206014489,Just Cause 2,15.3,1,1
206014489,Total War ROME II - Emperor Edition,13.9,1,1
206014489,Empire Total War,13.8,1,1
206014489,APB Reloaded,9.7,1,1
206014489,PAYDAY 2,8.5,1,1
206014489,Rome Total War - Alexander,3.6,1,1
206014489,Sniper Elite 3,3.3,1,1
206014489,Worms Armageddon,3.3,1,1
206014489,Homefront,2.8,1,1
206014489,Left 4 Dead 2,2,1,1
206014489,Mafia II,1.3,1,1
206014489,Counter-Strike,1.1,1,1
206014489,Flatout 3,0.7,1,1
206014489,Counter-Strike Nexon Zombies,0.4,1,1
206014489,America's Army 3,0.3,1,1
206014489,Dead Island Epidemic,0.1,1,1
206014489,Counter-Strike Condition Zero Deleted Scenes,0,1,0
206014489,Counter-Strike Source,0,1,0
206014489,Age of Empires II HD The Forgotten,0,1,0
206014489,Age of Empires III Complete Collection,0,1,0
206014489,Arma 2,0,1,0
206014489,Arma 2 British Armed Forces,0,1,0
206014489,Arma 2 DayZ Mod,0,1,0
206014489,Arma 2 Operation Arrowhead,0,1,0
206014489,Arma 2 Private Military Company,0,1,0
206014489,Block N Load,0,1,0
206014489,Dead Island,0,1,0
206014489,The Evil Within,0,1,0
206014489,The Witcher 2 Assassins of Kings Enhanced Edition,0,1,0
206014489,Warframe,0,1,0
27338668,Counter-Strike Source,31,1,1
27338668,Day of Defeat Source,0,1,0
27338668,Half-Life 2 Deathmatch,0,1,0
27338668,Half-Life 2 Lost Coast,0,1,0
135475055,Serious Sam HD The Second Encounter,31,1,1
196171528,Heroes & Generals,18.3,1,1
196171528,The Mighty Quest For Epic Loot,0,1,0
300938059,Kingdom,6.3,1,1
20781671,Counter-Strike,0,1,0
20781671,Counter-Strike Condition Zero,0,1,0
20781671,Counter-Strike Condition Zero Deleted Scenes,0,1,0
156297441,Fallout 3 - Game of the Year Edition,116,1,1
156297441,Star Wars Republic Commando,15.8,1,1
156297441,Company of Heroes 2,12.2,1,1
156297441,F.E.A.R.,8.2,1,1
156297441,Company of Heroes (New Steam Version),7,1,1
156297441,Company of Heroes Opposing Fronts,0.2,1,1
156297441,F.E.A.R. Perseus Mandate,0,1,0
156297441,COH2 - The Western Front Armies Oberkommando West,0,1,0
156297441,COH2 - The Western Front Armies US Forces,0,1,0
156297441,Company of Heroes 2 - Ardennes Assault,0,1,0
156297441,Company of Heroes 2 - The British Forces,0,1,0
156297441,Fallout New Vegas Courier's Stash,0,1,0
156297441,Fallout New Vegas Dead Money,0,1,0
156297441,Fallout New Vegas Honest Hearts,0,1,0
43248011,H1Z1,36,1,1
43248011,Counter-Strike Global Offensive,1.1,1,1
43248011,PAYDAY 2,1,1,1
43248011,Trove,0,1,0
43248011,H1Z1 Test Server,0,1,0
164478205,Dota 2,2046,1,1
188167163,Garry's Mod,197,1,1
188167163,Counter-Strike Source,72,1,1
188167163,Unturned,28,1,1
188167163,World of Soccer online,0.2,1,1
188167163,Face of Mankind,0.1,1,1
31500407,Counter-Strike Global Offensive,5.5,1,1
31500407,Serious Sam HD The Second Encounter,0.3,1,1
31500407,DCS World,0,1,0
63595926,Call of Duty Modern Warfare 2,0,1,0
63595926,Call of Duty Modern Warfare 2 - Multiplayer,0,1,0
192888880,Arena Wars 2,0,1,0
30440303,Counter-Strike Global Offensive,765,1,1
30440303,Call of Duty Modern Warfare 2 - Multiplayer,192,1,1
30440303,Arma 3,172,1,1
30440303,Battlefield Bad Company 2,105,1,1
30440303,DayZ,97,1,1
30440303,Rust,49,1,1
30440303,ShootMania Storm,39,1,1
30440303,PAYDAY 2,37,1,1
30440303,Far Cry 3,36,1,1
30440303,Borderlands 2,34,1,1
30440303,Call of Duty Black Ops,33,1,1
30440303,The Forest,25,1,1
30440303,Call of Duty Modern Warfare 2,25,1,1
30440303,Counter-Strike Source,24,1,1
30440303,The Elder Scrolls V Skyrim,23,1,1
30440303,Call of Duty Modern Warfare 3 - Multiplayer,21,1,1
30440303,Trials Evolution Gold Edition,20,1,1
30440303,Chivalry Medieval Warfare,13.6,1,1
30440303,Zombie Panic Source,12.9,1,1
30440303,Dead Space,12.7,1,1
30440303,Left 4 Dead 2,12.6,1,1
30440303,Left 4 Dead,12.5,1,1
30440303,DiRT 3,12.4,1,1
30440303,Call of Duty Advanced Warfare - Multiplayer,10.2,1,1
30440303,Reign Of Kings,9.8,1,1
30440303,Ace of Spades,8.3,1,1
30440303,Half-Life 2,8.1,1,1
30440303,Metro Last Light,8,1,1
30440303,Alan Wake,7.8,1,1
30440303,Wolfenstein The New Order German Edition,7.7,1,1
30440303,Call of Duty Black Ops II - Zombies,7.2,1,1
30440303,Portal 2,6.8,1,1
30440303,Medal of Honor(TM) Multiplayer,6.2,1,1
30440303,Mirror's Edge,5.9,1,1
30440303,Outlast,5.3,1,1
30440303,Metro 2033,5.2,1,1
30440303,Torchlight II,4.5,1,1
30440303,Arma 2,4.2,1,1
30440303,The Walking Dead,4.2,1,1
30440303,Brothers - A Tale of Two Sons,4,1,1
30440303,F1 2013,3.4,1,1
30440303,Portal,3.1,1,1
